date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2021-04-30,9.1,7.1,6.3,3.5,,,85,67.8,65,45,5.8,1.3,0.7,-4.4,56,39.12,37,18,80,33,101.47,100.73,100.87,100.27,99.35,98.63,98.77,98.19,24100,24100,24100,24100,,,,,11.7,0,1.3,0,0,0,0,0,,6:11:00,1619777460,6.18,20:18:00,1619828280,20.3,14.12,3,3,7,7,0,1,,,,,,8,6.6,4,0,,,,
2021-04-29,10.8,9.43,9.3,7.8,,,100,97.7,94,88,10.7,9.1,8.8,7,27,8.75,14,1,41,29,101.04,100.64,100.67,100.3,98.95,98.55,98.58,98.22,12900,5950,6850,800,,,,,8.7,0,4.3,2.3,0,13.8,13.8,0,,6:12:00,1619691120,6.2,20:17:00,1619741820,20.28,14.08,2,4,12,12,6,8,,,,,,8,6.8,5,2,,,,
2021-04-28,17.3,11.22,12.75,8.2,,,100,84.6,85,70,12.1,8.7,8.2,4.3,20,9.25,11.5,3,28,12,101.24,101.01,101.02,100.8,99.14,98.92,98.93,98.72,24100,18075,12450,800,,,,,5.2,0,7.8,5.8,2.8,6.6,6.6,0,,6:14:00,1619604840,6.23,20:16:00,1619655360,20.27,14.03,,,16,16,8,9,,,,,,8,7.1,5,2,,,,
2021-04-27,13.4,8.71,9.05,4.7,,,71,51.4,55,39,4,-1,-0.5,-5,22,12.67,12.5,3,30,9,101.98,101.44,101.54,101.1,99.85,99.33,99.42,99,24100,23166.7,16900,9700,,,,,8.9,0,4,2,0,3.6,3.6,0,,6:15:00,1619518500,6.25,20:15:00,1619568900,20.25,14,6,6,13,13,10,10,,,,,,8,7.5,6,4,,,,
2021-04-26,9.4,4.32,4.25,-0.9,,-6,61,44.9,42,23,-3.3,-7.1,-7.2,-11,32,15.71,18,4,41,32,102.47,102.2,102.19,101.9,100.32,100.06,100.04,99.77,24100,23766.7,20100,16100,,,,,13.8,0,0,0,0,1.2,1.2,0,,6:17:00,1619432220,6.28,20:13:00,1619482380,20.22,13.93,6,6,11,11,4,4,,,,,,8,4.4,4.5,1,,,,
2021-04-25,11.4,7.33,6.2,1,,,95,65.2,74,53,8.3,1.1,1,-6.3,41,25.54,24.5,8,58,30,102.01,101.2,101.36,100.71,99.88,99.1,99.25,98.63,24100,22233.3,18500,12900,,,,,11.8,0,1.2,0,0,1,1,0,,6:18:00,1619345880,6.3,20:12:00,1619395920,20.2,13.9,5,5,12,12,-2,-1,,,,,,8,7.4,7,6,,,,
2021-04-24,17.1,12.57,11.65,6.2,,,61,43.2,47,33,1.6,0.1,0.2,-1.2,27,15.17,15.5,4,35,15,101.51,101.24,101.17,100.84,99.42,99.15,99.09,98.77,24100,24100,24100,24100,,,,,6.3,0,6.7,4.7,1.6,0,0,0,,6:20:00,1619259600,6.33,20:11:00,1619309460,20.18,13.85,6,6,17,17,7,8,,,,,,8,5.3,4,0,,,,
2021-04-23,19.4,9.05,8.79,-1.8,,-5,73,45.5,49,25,1.2,-3.1,-2.7,-6.6,41,21.08,23,5,58,29,101.63,101.42,101.4,101.17,99.49,99.3,99.28,99.07,24100,24100,24100,24100,,,,,9.2,0,3.8,1.8,0,0,0,0,,6:22:00,1619173320,6.37,20:10:00,1619223000,20.17,13.8,6,6,17,17,7,7,,,,,,6,1.8,3,0,,,,
2021-04-22,5.4,1.19,1.35,-2.7,,-7,86,59.5,64,42,-2.2,-6.1,-5.2,-8.3,40,24.96,26,12,60,30,101.61,101.42,101.45,101.29,99.47,99.29,99.31,99.15,24100,23229.2,13650,3200,,,,,16.6,0,0,0,0,0.2,0,0.2,,6:23:00,1619086980,6.38,20:09:00,1619136540,20.15,13.77,4,4,7,7,-1,0,,,,,,8,5.6,4,0,,,,
2021-04-21,4.6,0.09,1.04,-2.5,,-7,96,66.1,69.5,43,-2.1,-6,-6.2,-10.2,40,22.54,24,8,52,31,101.56,101.38,101.43,101.31,99.43,99.24,99.3,99.17,24100,16383.3,13050,2000,,,,,17,0,0,0,0,3.4,0,3.4,2,6:25:00,1619000700,6.42,20:07:00,1619050020,20.12,13.7,5,5,4,5,-4,-3,,,,,,8,6.3,4.5,1,,,,
2021-04-20,4.9,3.26,2.05,-0.8,,,89,68.5,70.5,52,3.9,-2.2,-0.4,-4.8,30,21.46,19.5,9,49,26,101.68,101.4,101.3,100.91,99.54,99.28,99.18,98.82,24100,20895.8,14450,4800,,,,,15.9,0,0,0,0,0.8,0,0.8,0,6:26:00,1618914360,6.43,20:06:00,1618963560,20.1,13.67,4,4,6,6,-2,0,,,,,,8,7.2,5.5,3,,,,
2021-04-19,17.2,9.25,9.4,1.6,,,89,63.4,61,33,6.5,2.1,2.2,-2,35,17.54,19.5,4,57,25,101.05,100.85,100.79,100.53,98.95,98.75,98.69,98.44,24100,23500,16900,9700,,,,,8.6,0,4.4,2.4,0,1.6,1.6,0,,6:28:00,1618828080,6.47,20:05:00,1618877100,20.08,13.62,6,6,16,16,1,2,,,,,,8,5.2,4.5,1,,,,
2021-04-18,15.1,8.63,8.94,2.8,,,86,65.6,67.5,49,6.7,2.3,2.1,-2.5,24,15.12,16,8,40,26,101.16,101.05,101.06,100.96,99.06,98.95,98.96,98.86,24100,23900,21700,19300,,,,,9.1,0,3.9,1.9,0,0.6,0.6,0,,6:30:00,1618741800,6.5,20:04:00,1618790640,20.07,13.57,6,6,16,16,3,3,,,,,,8,5,4.5,1,,,,
2021-04-17,11.9,7.23,7.55,3.2,,,99,83.7,80,61,6.7,4.5,4.8,2.8,19,10.71,12,5,,,101.2,101.09,101.09,100.99,99.09,98.99,98.99,98.89,24100,22633.3,16900,9700,,,,,10.4,0,2.5,0.6,0,0.2,0.2,0,,6:31:00,1618655460,6.52,20:03:00,1618704180,20.05,13.53,6,6,13,13,2,3,,,,,,8,6.5,4.5,1,,,,
2021-04-16,10.7,6.49,7.35,4,,,92,76.2,76,60,4.4,2.5,2.8,1.1,28,22.71,22,16,42,32,101.11,100.79,100.89,100.67,99,98.69,98.78,98.56,24100,24100,24100,24100,,,,,10.7,0,2.4,0.4,0,0.4,0.4,0,,6:33:00,1618569180,6.55,20:01:00,1618617660,20.02,13.47,2,2,10,10,4,4,,,,,,8,7.8,7.5,7,,,,
2021-04-15,8,5.7,6.25,4.5,,,88,73.4,70,52,3.1,1.2,0.4,-2.2,26,13.79,15.5,5,37,30,101.17,100.91,100.93,100.7,99.08,98.81,98.84,98.6,24100,22900,20100,16100,,,,,11.8,0,1.2,0,0,1.8,1.8,0,,6:35:00,1618482900,6.58,20:00:00,1618531200,20,13.42,3,3,9,9,4,4,,,,,,8,7.9,7.5,7,,,,
2021-04-14,15.8,9.97,10.25,4.7,,,100,67,69,38,6.5,3,2.7,-1.1,27,13.12,14.5,2,41,26,101.8,101.51,101.46,101.11,99.69,99.41,99.36,99.02,24100,17575,12150,200,,,,,7.8,0,5.2,3.2,0.2,0.6,0.6,0,,6:36:00,1618396560,6.6,19:59:00,1618444740,19.98,13.38,6,6,14,14,4,7,,,,,,8,4.2,4,0,,,,
2021-04-13,14.5,9.65,10.19,5.9,,,99,86.5,83,67,8.6,7.4,7.2,5.8,17,8.62,10,3,,,101.88,101.73,101.67,101.46,99.76,99.62,99.56,99.35,24100,19900,16900,9700,,,,,7.8,0,5.2,3.2,0.2,0,0,0,,6:38:00,1618310280,6.63,19:58:00,1618358280,19.97,13.33,3,5,15,15,4,5,,,,,,8,5.3,4,0,,,,
2021-04-12,11.2,8.5,9.19,7.2,,,100,96.7,95.5,91,11.2,8,8.9,6.7,28,15.04,16.5,5,40,7,101.45,100.65,100.76,100.07,99.34,98.57,98.67,98.01,24100,14370.8,13650,3200,,,,,8.8,0,4.2,2.2,0,6.2,6.2,0,,6:40:00,1618224000,6.67,19:57:00,1618271820,19.95,13.28,2,2,10,10,7,7,,,,,,8,7.7,6.5,5,,,,
2021-04-11,16.7,13.61,13.45,10.2,,,100,86,78,56,13.6,11.2,9.9,6.2,30,12.79,17.5,5,47,9,100.13,99.91,99.94,99.76,98.06,97.86,97.89,97.72,24100,17216.7,14450,4800,,,,,4.5,0,8.4,6.5,3.5,13.4,13.4,0,,6:41:00,1618137660,6.68,19:56:00,1618185360,19.93,13.25,2,3,16,16,8,8,,,,,,8,8,7.5,7,,,,
2021-04-10,20.4,15.14,15.35,10.3,,,92,70.1,70.5,49,11.2,9.4,9.2,7.2,18,10.62,11.5,5,35,29,101.18,100.8,100.64,100.11,99.1,98.73,98.58,98.06,24100,24100,24100,24100,,,,,2.6,0,10.3,8.3,5.3,0.2,0.2,0,,6:43:00,1618051380,6.72,19:54:00,1618098840,19.9,13.18,6,6,22,22,13,14,,,,,,8,6.6,4.5,1,,,,
2021-04-09,19.5,14.61,15.55,11.6,,,85,70.4,72.5,60,11.5,9.3,8.7,5.8,18,11,11.5,5,31,21,101.3,101.18,101.17,101.04,99.22,99.11,99.1,98.97,24100,24100,24100,24100,,,,,2.5,0,10.6,8.6,5.5,0.2,0.2,0,,6:45:00,1617965100,6.75,19:53:00,1618012380,19.88,13.13,2,6,18,21,11,14,,,,,,8,5.4,4.5,1,,,,
2021-04-08,20.6,15.35,14.55,8.5,,,76,52.6,58,40,6.8,5.4,3.9,1,28,16.71,17.5,7,48,10,101.56,101.26,101.24,100.91,99.47,99.18,99.15,98.84,24100,24100,24100,24100,,,,,3.5,0,9.6,7.5,4.5,0,0,0,,6:47:00,1617878820,6.78,19:52:00,1617925920,19.87,13.08,6,6,18,19,13,13,,,,,,5,1.5,2.5,0,,,,
2021-04-07,17.4,11.82,11.1,4.8,,,49,34.9,34.5,20,1.8,-3.7,-2.9,-7.5,26,12.42,15,4,35,10,101.77,101.63,101.64,101.51,99.67,99.53,99.54,99.41,24100,24100,24100,24100,,,,,6.9,0,6.1,4.1,1.1,0,0,0,,6:48:00,1617792480,6.8,19:51:00,1617839460,19.85,13.05,5,6,16,16,9,9,,,,,,6,2,3,0,,,,
2021-04-06,14.1,9.37,7.95,1.8,,,76,41,48,20,1,-4.5,-5.3,-11.7,19,11.21,10,1,,,101.9,101.69,101.69,101.49,99.79,99.58,99.58,99.38,24100,24100,24100,24100,,,,,10.1,0,3,1,0,0,0,0,,6:50:00,1617706200,6.83,19:50:00,1617753000,19.83,13,5,5,13,13,5,5,,,,,,8,5.8,4,0,,,,
2021-04-05,13.5,8.54,7.75,2,,,62,47.6,48.5,35,0.8,-2.2,-1.8,-4.3,17,8.88,9,1,,,102.27,102.06,102.03,101.8,100.15,99.94,99.92,99.69,24100,24100,24100,24100,,,,,10.2,0,2.8,0.8,0,0,0,0,,6:52:00,1617619920,6.87,19:48:00,1617666480,19.8,12.93,5,5,14,14,4,4,,,,,,8,4.1,4,0,,,,
2021-04-04,15.1,7.13,6.8,-1.5,,-4,93,57.8,62.5,32,-0.6,-1.8,-2.5,-4.5,17,10.67,10.5,4,,,102.24,102.12,102.08,101.93,100.11,99.99,99.96,99.8,24100,23166.7,20100,16100,,,,,11.2,0,1.8,0,0,0,0,0,,6:54:00,1617533640,6.9,19:47:00,1617580020,19.78,12.88,5,5,17,17,4,5,,,,,,2,0.3,1,0,,,,
2021-04-03,9.5,2.52,2.2,-5.1,,-8,78,54.6,53.5,29,-0.4,-6.2,-6.2,-12,36,13.54,21,6,55,25,102.86,102.5,102.43,102,100.69,100.34,100.28,99.87,24100,23700,21700,19300,,,,,15.8,0,0,0,0,0,0,0,,6:55:00,1617447300,6.92,19:46:00,1617493560,19.77,12.85,3,3,9,9,0,3,,,,,,8,4.1,4,0,,,,
2021-04-02,4.7,-0.39,0.25,-4.2,,-11,47,29.7,34,21,-12.7,-16.4,-15.3,-18,37,23.5,21.5,6,54,32,103.09,102.87,102.87,102.65,100.91,100.7,100.7,100.48,24100,24100,24100,24100,,,,,17.8,0,0,0,0,0,0,0,,6:57:00,1617361020,6.95,19:45:00,1617407100,19.75,12.8,4,4,4,5,-5,-4,,,,,,1,0.1,0.5,0,,,,
2021-04-01,2.6,-0.78,-0.14,-2.9,,-10,68,49.1,49,30,-5.9,-10.5,-11.5,-17.1,44,29.88,31,18,63,33,102.64,102.19,102.27,101.9,100.47,100.04,100.12,99.76,24100,24100,24100,24100,,,,,18.1,0,0,0,0,0,0,0,,6:59:00,1617274740,6.98,19:44:00,1617320640,19.73,12.75,3,3,1,1,-6,-5,,,,,,8,2.7,4,0,,,,
2021-03-31,14.7,8.81,7.4,0.1,,,92,58,62.5,33,8.2,0.5,1.6,-5.1,34,21.33,20.5,7,49,34,101.92,101.35,101.42,100.91,99.79,99.25,99.31,98.84,24100,24100,24100,24100,,,,,10.6,0,2.4,0.4,0,0,0,0,,7:01:00,1617188460,7.02,19:42:00,1617234120,19.7,12.68,3,4,10,12,-4,-2,,,,,,8,7.3,6.5,5,,,,
2021-03-30,20.3,11.39,10.4,0.5,,,85,49.3,54.5,24,0.8,-0.7,-0.6,-2,41,17.08,24,7,64,21,102.07,101.51,101.55,101.03,99.93,99.4,99.44,98.94,24100,24100,24100,24100,,,,,7.6,0,5.4,3.4,0.4,0,0,0,,7:02:00,1617102120,7.03,19:41:00,1617147660,19.68,12.65,5,6,17,17,7,9,,,,,,8,4.3,4,0,,,,
2021-03-29,7.1,2.91,3.2,-0.7,,-6,76,59.3,59.5,43,-1.6,-4.4,-4.9,-8.2,44,23.54,26,8,61,30,102.36,101.96,101.67,100.98,100.21,99.82,99.54,98.87,24100,24100,24100,24100,,,,,14.8,0,0,0,0,0,0,0,,7:04:00,1617015840,7.07,19:40:00,1617061200,19.67,12.6,5,5,8,8,1,1,,,,,,8,3.9,4,0,,,,
